customer_phone,apply_date_key,order_status_key,als_m12_id_nbank_orgnum,als_m3_id_nbank_min_inteday,als_m12_id_nbank_min_inteday,als_m12_id_nbank_week_orgnum,als_m12_id_min_inteday,als_d15_id_nbank_orgnum,als_m1_id_nbank_week_orgnum,als_m12_id_rel_orgnum,als_m12_id_cooff_orgnum,als_m12_id_bank_ret_orgnum,als_lst_id_nbank_consnum,als_m6_id_bank_min_inteday,als_d7_id_nbank_week_orgnum,als_m12_id_nbank_finlea_allnum,als_m12_id_bank_min_inteday,als_m12_id_af_orgnum,in_black_list,debt_pressure_index,model_risk_v7_stongyong_score,v6_seq_online,omriskscoregeneral,actual_age,gender,city_name,degree,card_num
ce3be66180e54b399c5a525f69a8a3e5,2023-02-21,3,25.0,0.0,0.0,16.0,0.0,4.0,2.0,5.0,3.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,,39.0,78.0,50.0,490.0,38.0,male,西安市,大学专科,1张
078c19d381a3d20508017338d361a9df,2023-02-21,3,4.0,0.0,0.0,1.0,0.0,0.0,-9999.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,28.0,66.0,74.0,562.0,22.0,female,西安市,大学专科,无信用卡
739027628c3ad36f10f35f7fc08f15c5,2023-02-21,2,1.0,-9999.0,-9999.0,0.0,75.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,199.0,0.0,,31.0,34.0,33.0,715.0,38.0,female,许昌市,大学专科,1张
9a99b60dde3759bcf4d42f7a395b881f,2023-02-21,2,,,,,,,,,,,,,,,,,,,25.0,39.0,689.0,35.0,male,西安市,大学专科,1张
8feeefc297678535d99259bf34e87bc6,2023-02-20,3,1.0,-9999.0,-9999.0,0.0,146.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,53.0,32.0,610.0,43.0,male,西安市,大学专科,3张
a8439275838ae8e705e39336a10fdcc3,2023-02-20,6,,,,,,,,,,,,,,,,,,18.0,24.0,18.0,823.0,49.0,female,郑州市,高中及以下,无信用卡
51255cd976e902756592cc8e486a1497,2023-02-20,3,21.0,25.0,0.0,8.0,0.0,0.0,-9999.0,5.0,0.0,0.0,1.0,-9999.0,-9999.0,1.0,2.0,2.0,,25.0,45.0,32.0,691.0,28.0,male,铜川市,大学本科,2张
125aea199399633b97278a358144083d,2023-02-20,3,,,,,,,,,,,,,,,,,,,52.0,40.0,598.0,18.0,male,吕梁市,大学专科,无信用卡
b4b1860e1ec6217410eced9f13a59a8f,2023-02-18,3,2.0,-9999.0,0.0,0.0,0.0,0.0,-9999.0,0.0,0.0,0.0,2.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,75.0,33.0,629.0,51.0,male,延安市,高中及以下,无信用卡
d7724b0a5753082179e8dae4f49a1868,2023-02-17,3,4.0,4.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,-9999.0,0.0,0.0,-9999.0,0.0,,35.0,64.0,43.0,546.0,30.0,male,延安市,大学专科,无信用卡
ab45c1ffab6dca1dca42a9dfefd37235,2023-02-17,3,1.0,-9999.0,-9999.0,0.0,5.0,0.0,-9999.0,2.0,0.0,0.0,1.0,71.0,-9999.0,0.0,28.0,0.0,,10.0,27.0,8.0,786.0,34.0,male,西安市,高中及以下,无信用卡
75ff3271b5e7331a09bd3fee3679f624,2023-02-17,3,29.0,7.0,0.0,10.0,0.0,0.0,-9999.0,5.0,0.0,0.0,3.0,-9999.0,-9999.0,1.0,2.0,2.0,,37.0,71.0,65.0,562.0,24.0,male,天水市,大学专科,1张
7844cb98bfbb9bda97a7f930927afb62,2023-02-17,3,,,,,,,,,,,,,,,,,,18.0,32.0,19.0,691.0,20.0,male,西安市,大学专科,无信用卡
85a6e68cfd1b6da6538803f767a4d8f6,2023-02-14,6,1.0,-9999.0,-9999.0,1.0,200.0,1.0,1.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,16.0,25.0,26.0,624.0,39.0,female,u,大学专科,4张及以上
27890d33c3728faa114c78a56dd33509,2023-02-14,3,2.0,-9999.0,194.0,1.0,194.0,1.0,0.0,0.0,0.0,0.0,1.0,-9999.0,0.0,0.0,-9999.0,0.0,,29.0,43.0,58.0,466.0,46.0,male,渭南市,大学专科,1张
883931752c98b1c1370275e8555886d0,2023-02-11,6,,,,,,,,,,,,,,,,,,24.0,39.0,43.0,679.0,27.0,male,u,高中及以下,无信用卡
b1c50e222a1c68a619c5f0a81b42659f,2023-01-28,3,5.0,11.0,11.0,1.0,9.0,1.0,1.0,3.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,10.0,0.0,,24.0,30.0,9.0,776.0,37.0,male,西安市,大学专科,1张
d3b6f61ccda0a2e933aaee6c84d9ab5c,2023-02-10,3,2.0,10.0,10.0,1.0,10.0,0.0,-9999.0,1.0,1.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,61.0,48.0,512.0,37.0,male,u,高中及以下,无信用卡
f3d880c1e283b0b8d1fee15a66650e06,2023-02-10,3,1.0,-9999.0,-9999.0,0.0,0.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,276.0,0.0,,27.0,40.0,42.0,651.0,52.0,male,新乡市,大学专科,1张
78cd6ed88bef4734bd1c4e521f2bfdf9,2023-02-10,3,,,,,,,,,,,,,,,,,,,20.0,25.0,801.0,41.0,male,西安市,高中及以下,1张
fde82ab28592690553033865517b2575,2023-02-10,3,5.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,66.0,-9999.0,0.0,66.0,0.0,,24.0,28.0,23.0,742.0,35.0,male,u,大学本科,4张及以上
32976d1d7c045f21014c4d71ced0a463,2023-02-10,3,14.0,-9999.0,0.0,5.0,0.0,0.0,-9999.0,1.0,0.0,0.0,5.0,-9999.0,-9999.0,0.0,-9999.0,1.0,,24.0,52.0,73.0,584.0,51.0,female,西安市,大学专科,1张
28f42214faf2e953153442c16d154f3b,2023-02-09,2,3.0,16.0,3.0,1.0,3.0,0.0,-9999.0,3.0,0.0,0.0,1.0,110.0,-9999.0,0.0,110.0,0.0,,37.0,18.0,18.0,715.0,30.0,female,宿迁市,大学本科,4张及以上
349fb9f0a174f2bea98febadc9213125,2023-02-08,3,,,,,,,,,,,,,,,,,,18.0,32.0,34.0,659.0,35.0,male,西安市,大学专科,2张
f013cf915b9e2250c0740b17c2cd4f78,2023-02-08,6,11.0,0.0,0.0,10.0,0.0,7.0,9.0,1.0,1.0,0.0,1.0,-9999.0,6.0,1.0,-9999.0,0.0,,34.0,40.0,26.0,680.0,30.0,male,咸阳市,大学专科,无信用卡
4fc41dc2be3382619ec245d662b46aa3,2023-02-07,3,2.0,-9999.0,119.0,0.0,0.0,0.0,-9999.0,1.0,0.0,0.0,1.0,30.0,-9999.0,0.0,30.0,0.0,,27.0,41.0,29.0,646.0,37.0,male,延安市,大学专科,3张
cce9ef2686580bbc2b6d19c7881b2b79,2023-02-07,3,2.0,-9999.0,6.0,2.0,6.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,16.0,27.0,31.0,696.0,38.0,female,铁岭市,高中及以下,2张
5409d31f5d91e1c484c07baf71ad55fc,2023-03-06,3,2.0,-9999.0,69.0,0.0,8.0,0.0,-9999.0,3.0,0.0,0.0,1.0,10.0,-9999.0,0.0,8.0,0.0,,27.0,28.0,23.0,779.0,36.0,female,平顶山市,大学专科,3张
615738517d2d78529bf71e710a1a108f,2023-02-06,3,1.0,-9999.0,41.0,0.0,41.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,38.0,26.0,696.0,36.0,male,咸阳市,大学专科,无信用卡
682397ac5224345d6d7d9248f2395f75,2023-02-04,3,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,-9999.0,-9999.0,0.0,-9999.0,1.0,True,29.0,73.0,59.0,522.0,33.0,male,内江市,大学专科,1张
6d7b2921fc978930a4c87e38c19b0795,2023-02-04,3,3.0,-9999.0,0.0,0.0,0.0,0.0,-9999.0,3.0,0.0,0.0,2.0,-9999.0,-9999.0,0.0,21.0,0.0,,25.0,51.0,44.0,601.0,40.0,female,开封市,大学专科,2张
7fcc1108efad82698f5fddb070c1156c,2023-02-04,3,,,,,,,,,,,,,,,,,,22.0,51.0,30.0,724.0,50.0,male,u,高中及以下,1张
31b7266d754497f33eeb43896d770a19,2023-02-03,3,5.0,7.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,10.0,-9999.0,0.0,10.0,0.0,,24.0,38.0,41.0,657.0,36.0,male,u,大学专科,3张
8509fc240c904e67e2433919f76eae85,2023-02-03,2,0.0,-9999.0,-9999.0,-9999.0,4.0,0.0,-9999.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,4.0,0.0,,27.0,39.0,30.0,670.0,37.0,male,咸阳市,大学专科,4张及以上
aa6c98108fcfdb910e6d5ea0f793e8f8,2023-02-02,3,5.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,1.0,6.0,-9999.0,0.0,6.0,0.0,,40.0,63.0,39.0,564.0,25.0,male,u,大学专科,2张
905fff0d536b62fe7c2d02be7747ad65,2023-02-02,2,0.0,-9999.0,-9999.0,-9999.0,1.0,0.0,-9999.0,2.0,0.0,0.0,0.0,1.0,-9999.0,0.0,1.0,0.0,,25.0,22.0,30.0,756.0,26.0,male,u,大学专科,4张及以上
88013b518649e8935991f7bc02780ffd,2023-02-02,3,0.0,-9999.0,-9999.0,-9999.0,247.0,0.0,-9999.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,247.0,0.0,,19.0,37.0,28.0,695.0,40.0,male,咸阳市,大学本科,2张
7db06fce7747b5fc129531cc879eb051,2023-02-01,2,5.0,-9999.0,35.0,2.0,19.0,0.0,-9999.0,3.0,1.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,47.0,36.0,647.0,28.0,male,咸阳市,大学专科,2张
a850fb5243ae4ac1fca3dd53f306fc0b,2023-02-01,6,7.0,17.0,0.0,3.0,0.0,0.0,-9999.0,2.0,0.0,1.0,1.0,59.0,-9999.0,0.0,9.0,0.0,,29.0,56.0,37.0,596.0,23.0,male,u,,
600fff1002dc7e6790d77ebdc31a70ff,2023-02-01,3,1.0,-9999.0,60.0,0.0,60.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,18.0,47.0,713.0,43.0,male,西安市,高中及以下,2张
8c2ff46d97a957a7cab91a71fcb74b03,2023-01-29,6,2.0,32.0,32.0,1.0,32.0,0.0,-9999.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,32.0,34.0,27.0,682.0,44.0,male,宝鸡市,大学专科,2张
ec259032b13cd448d8d732472e56b0e8,2023-01-29,3,,,,,,,,,,,,,,,,,,24.0,21.0,41.0,718.0,39.0,male,咸阳市,大学专科,4张及以上
7828fb064dfedc3cedecc35bfed22a6e,2023-01-29,3,7.0,6.0,0.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,2.0,-9999.0,0.0,0.0,0.0,,30.0,52.0,24.0,736.0,33.0,male,u,大学专科,3张
30fff86e30f8b09a3f26795441103beb,2023-01-28,3,34.0,0.0,0.0,11.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,39.0,80.0,54.0,602.0,35.0,male,西安市,大学专科,1张
d7d1d8917d8bfbd0c35431a3c27f71b1,2023-02-14,3,17.0,-9999.0,0.0,6.0,0.0,0.0,-9999.0,2.0,0.0,0.0,2.0,47.0,-9999.0,0.0,47.0,0.0,,24.0,82.0,56.0,519.0,29.0,male,u,高中及以下,2张
b1ad5efa53b4406698ca7af9b11755c9,2023-03-15,3,1.0,31.0,28.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,23.0,0.0,,31.0,32.0,44.0,709.0,52.0,male,u,高中及以下,4张及以上
2d39fea15fb34fa7b244756b64f3dfd1,2023-03-15,3,6.0,0.0,0.0,0.0,0.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,177.0,0.0,,35.0,37.0,41.0,650.0,26.0,male,u,大学专科,2张
47187fd9d04e25c47345d620cf2a7c90,2023-01-28,3,15.0,15.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,-9999.0,0.0,0.0,0.0,,29.0,59.0,39.0,626.0,25.0,male,宝鸡市,大学专科,1张
8abd4e967ce5275cbc8a2a35e8bcd7d0,2023-01-28,3,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,22.0,63.0,49.0,620.0,49.0,female,u,大学专科,无信用卡
caaa97ceb13159e67e02d29fac85552f,2023-02-08,3,10.0,8.0,0.0,3.0,0.0,1.0,2.0,2.0,0.0,1.0,2.0,-9999.0,-9999.0,0.0,288.0,0.0,,37.0,34.0,20.0,780.0,34.0,male,宝鸡市,大学专科,1张
7cd333aee0ecdb8538af03cdbb456f36,2023-03-14,3,5.0,-9999.0,2.0,2.0,0.0,0.0,-9999.0,3.0,0.0,1.0,1.0,1.0,-9999.0,0.0,1.0,0.0,,27.0,32.0,46.0,646.0,32.0,male,咸阳市,大学专科,3张
3b5898724511de73b19a1a29afe08555,2023-02-27,2,0.0,-9999.0,-9999.0,-9999.0,0.0,0.0,-9999.0,2.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,0.0,0.0,,24.0,31.0,36.0,712.0,43.0,female,u,大学专科,1张
7487ec80fe234a96a63fd5b27bb9f316,2023-02-10,3,1.0,51.0,42.0,1.0,42.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,25.0,36.0,41.0,614.0,29.0,female,u,大学专科,2张
7b5ef636c7963ca69367049ebea7f6b7,2023-02-23,3,3.0,-9999.0,0.0,0.0,0.0,0.0,-9999.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,31.0,65.0,693.0,32.0,male,u,大学专科,4张及以上
84bd49c49c51472a7f1335c06581dab9,2023-01-31,6,3.0,6.0,6.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,60.0,1.0,0.0,1.0,0.0,,37.0,70.0,45.0,493.0,24.0,male,渭南市,大学专科,无信用卡
8bf3bca27ba4947d98c4d7f0a6913b64,2023-02-06,3,2.0,-9999.0,60.0,1.0,5.0,0.0,-9999.0,4.0,0.0,0.0,1.0,5.0,-9999.0,0.0,5.0,0.0,,26.0,25.0,29.0,723.0,37.0,male,宝鸡市,大学专科,1张
05e7d5f5e49d07895abee6185294ca4b,2023-01-31,3,3.0,-9999.0,57.0,0.0,57.0,1.0,0.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,33.0,59.0,50.0,515.0,34.0,male,咸阳市,大学专科,1张
b52c19c0ebea7e47637cbd545cc0607f,2023-03-14,3,17.0,0.0,0.0,8.0,0.0,3.0,1.0,7.0,0.0,1.0,1.0,13.0,0.0,1.0,3.0,0.0,,43.0,76.0,36.0,530.0,35.0,male,甘南藏族自治州,高中及以下,1张
ebd3ff37f77b3c9b0fec2aac305c92fc,2023-03-10,3,30.0,0.0,0.0,9.0,0.0,8.0,1.0,3.0,1.0,1.0,1.0,9.0,-9999.0,1.0,9.0,0.0,,45.0,60.0,52.0,565.0,41.0,male,u,高中及以下,2张
c851901ce450a588268c7a8c2d529240,2023-02-07,3,4.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,31.0,44.0,41.0,590.0,55.0,male,咸阳市,大学专科,1张
24b1d249a8db781b856953c10002b9b9,2023-02-24,3,4.0,47.0,31.0,3.0,0.0,1.0,1.0,9.0,0.0,0.0,1.0,4.0,-9999.0,0.0,0.0,0.0,,32.0,69.0,53.0,583.0,23.0,male,宝鸡市,大学专科,3张
e6ddcd970c9164ad6db2f32167a3f77a,2023-03-10,3,2.0,-9999.0,108.0,1.0,7.0,0.0,-9999.0,2.0,0.0,1.0,1.0,-9999.0,-9999.0,0.0,7.0,0.0,,27.0,22.0,21.0,818.0,32.0,male,u,大学专科,3张
150e851f25c4efb8a47e7142803b462e,2023-03-10,2,0.0,-9999.0,-9999.0,-9999.0,11.0,0.0,-9999.0,2.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,11.0,0.0,,27.0,25.0,42.0,759.0,33.0,male,咸阳市,大学专科,2张
d8943f7b0ce51fd22f8f1e5c3ffcd260,2023-01-29,2,1.0,-9999.0,-9999.0,0.0,2.0,0.0,-9999.0,3.0,0.0,0.0,1.0,93.0,-9999.0,0.0,2.0,0.0,,24.0,43.0,26.0,643.0,39.0,male,u,高中及以下,1张
4695c7a4daf99821b9f22d40bf54bad0,2023-01-31,3,1.0,-9999.0,-9999.0,0.0,76.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,24.0,54.0,34.0,752.0,42.0,male,u,高中及以下,2张
c730462988c5bfa99e39a8389418ad0c,2023-02-21,3,2.0,-9999.0,35.0,0.0,35.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,33.0,60.0,54.0,648.0,21.0,male,u,大学专科,无信用卡
62c8a2a03c748712325f96c12b877d1c,2023-03-14,2,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,22.0,15.0,29.0,898.0,27.0,female,u,大学专科,3张
9ba43a7afa53ced9febbbfa61359f690,2023-03-10,2,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,4.0,16.0,9.0,792.0,42.0,male,西安市,大学本科,4张及以上
e8d11ce0be1a5496f612d15cb2f140b4,2023-02-11,3,1.0,-9999.0,-9999.0,0.0,-9999.0,1.0,0.0,0.0,0.0,0.0,1.0,-9999.0,0.0,0.0,-9999.0,0.0,,22.0,40.0,48.0,607.0,55.0,male,u,高中及以下,1张
f0ef983495055757159546b251133e6f,2023-02-15,3,,,,,,,,,,,,,,,,,,24.0,56.0,38.0,692.0,56.0,male,u,大学专科,3张
903abee0bb12029363d24f85dd18cac5,2023-03-25,2,,,,,,,,,,,,,,,,,,23.0,19.0,22.0,823.0,42.0,female,鹤壁市,大学本科,1张
95a830834975b18c7749e1341fcc1ddf,2023-03-24,2,,,,,,,,,,,,,,,,,,24.0,10.0,32.0,774.0,38.0,female,u,大学专科,2张
6953213d92cd7416adb962b3e84a748f,2023-03-24,2,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,22.0,58.0,19.0,657.0,36.0,male,鸡西市,大学专科,无信用卡
876274c1ffd8de5d3827c0c9d25489f9,2023-03-22,2,0.0,-9999.0,-9999.0,-9999.0,0.0,0.0,-9999.0,2.0,0.0,0.0,0.0,0.0,-9999.0,0.0,0.0,0.0,,25.0,50.0,27.0,626.0,28.0,male,渭南市,大学专科,1张
3e10301e8036bcfcfcf07f3d77aa4a3f,2023-03-22,2,,,,,,,,,,,,,,,,,,18.0,34.0,49.0,845.0,39.0,male,西安市,大学专科,无信用卡
b65b20bd4864cadfebc26b4308a7e193,2023-03-22,3,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,49.0,50.0,689.0,51.0,female,西安市,大学专科,1张
3d7eaa48acf7a2a843b9935f22c96b6c,2023-03-20,2,,,,,,,,,,,,,,,,,,16.0,26.0,36.0,771.0,40.0,male,u,高中及以下,无信用卡
afca964a4e25e38c9498a9ebd79ecdf2,2023-03-18,3,7.0,9.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,-9999.0,0.0,0.0,7.0,0.0,,17.0,48.0,49.0,590.0,32.0,male,南平市,大学专科,4张及以上
14aa78571bb156c1f11324a0baa909c4,2023-02-08,3,8.0,12.0,0.0,5.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,43.0,0.0,,25.0,55.0,17.0,606.0,45.0,female,西安市,大学专科,3张
348198961452f2881b9a9e9c91e670ee,2023-03-06,2,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,18.0,28.0,45.0,732.0,45.0,female,西安市,大学专科,4张及以上
9bb8bf13923f7ada252479e9b1b52dff,2023-03-15,3,4.0,-9999.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,2.0,-9999.0,-9999.0,0.0,102.0,0.0,,29.0,32.0,25.0,640.0,42.0,male,u,大学专科,2张
71b6e8b69208134095627236c2f3f6f7,2023-03-15,2,1.0,-9999.0,161.0,0.0,30.0,1.0,0.0,2.0,0.0,0.0,1.0,-9999.0,0.0,0.0,-9999.0,0.0,,24.0,11.0,26.0,896.0,40.0,male,u,大学专科,1张
5a3e67f5ac22947e3ae24bde6d41ca46,2023-03-15,3,2.0,11.0,11.0,0.0,11.0,0.0,0.0,3.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,52.0,0.0,,34.0,27.0,32.0,779.0,38.0,female,宝鸡市,大学专科,4张及以上
36a23175b5a6d6f6406568ab44ff7b29,2023-02-27,2,,,,,,,,,,,,,,,,,,17.0,24.0,29.0,725.0,39.0,male,温州市,高中及以下,4张及以上
596f3bdee88101e46b40cdedfc118c6c,2023-03-15,3,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,73.0,42.0,669.0,32.0,male,西安市,高中及以下,无信用卡
596f3bdee88101e46b40cdedfc118c6c,2023-03-14,6,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,73.0,42.0,669.0,32.0,male,西安市,高中及以下,无信用卡
81044e8d73d9b73cde44486ed061e914,2023-02-21,3,8.0,4.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,-9999.0,0.0,0.0,-9999.0,0.0,,31.0,59.0,31.0,576.0,26.0,female,宝鸡市,大学专科,无信用卡
da86cc624255b63a7c78bcfda05b9aa1,2023-03-13,3,4.0,-9999.0,0.0,2.0,0.0,0.0,-9999.0,1.0,0.0,0.0,2.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,63.0,70.0,569.0,44.0,male,西安市,大学专科,2张
d35bdb5e198130b0441661a30e22a966,2023-03-11,3,2.0,32.0,32.0,1.0,32.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,21.0,53.0,43.0,666.0,42.0,male,西安市,高中及以下,1张
f314730fcb6b204cce0d3b7f178cba8e,2023-03-11,3,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,19.0,67.0,36.0,580.0,28.0,male,西安市,高中及以下,无信用卡
b9c75ccb8f69da07b1564d8ca2d7627f,2023-03-10,3,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,0.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,40.0,50.0,644.0,44.0,male,u,大学专科,无信用卡
e7a5f0013e5f9c0471b0e15688e56f0f,2023-02-20,3,45.0,0.0,0.0,24.0,0.0,1.0,3.0,6.0,4.0,3.0,1.0,-9999.0,0.0,1.0,6.0,1.0,,40.0,61.0,70.0,554.0,26.0,female,延安市,大学本科,1张
546b70f125714353e4d6e956a6778b49,2023-03-08,2,1.0,-9999.0,31.0,0.0,31.0,0.0,-9999.0,0.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,6.0,20.0,841.0,38.0,male,u,大学本科,1张
68d7bc91ca885a62a63188c8aec9da37,2023-02-25,3,0.0,-9999.0,-9999.0,-9999.0,338.0,0.0,-9999.0,2.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,338.0,0.0,,24.0,40.0,39.0,754.0,36.0,male,u,大学专科,2张
d7004501680cbb0566d00b5012ef2242,2023-03-07,3,5.0,9.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,244.0,1.0,True,28.0,52.0,22.0,665.0,29.0,male,晋中市,高中及以下,4张及以上
fb3b5bb82e6c0000f80f3b2c0661d5b2,2023-02-06,3,1.0,-9999.0,-9999.0,0.0,1.0,0.0,-9999.0,3.0,0.0,0.0,1.0,1.0,-9999.0,0.0,1.0,0.0,,24.0,35.0,27.0,786.0,42.0,female,南阳市,大学专科,1张
c1aed771f157025b1314246d1a2632cc,2023-02-03,2,,,,,,,,,,,,,,,,,,21.0,25.0,36.0,815.0,40.0,male,铜川市,大学专科,2张
ae31f9c647bb5e98284597c72ee83945,2023-02-04,3,,,,,,,,,,,,,,,,,,22.0,63.0,39.0,584.0,53.0,male,u,大学专科,无信用卡
042fcbe5af802f8331664fd121dce467,2023-03-20,6,2.0,7.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,37.0,53.0,46.0,587.0,25.0,male,咸阳市,大学专科,1张
7c68eba484a7f1b9c70c3072888b5354,2023-03-01,3,7.0,-9999.0,0.0,1.0,0.0,0.0,-9999.0,1.0,0.0,0.0,1.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,31.0,73.0,40.0,563.0,27.0,male,自贡市,高中及以下,2张
4e6c7103f2953bfe06ee0a60b892c32d,2023-03-01,3,9.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,42.0,0.0,0.0,42.0,0.0,,40.0,36.0,30.0,607.0,41.0,male,肇庆市,大学本科,3张
ff81f8ec3d533a41f5029c40d94e859b,2023-03-01,2,5.0,9.0,9.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,22.0,36.0,30.0,639.0,27.0,male,咸阳市,大学专科,3张
b56fb0a7d86337120becf08ed605fe7d,2023-02-28,2,1.0,-9999.0,-9999.0,1.0,-9999.0,1.0,1.0,1.0,0.0,0.0,1.0,-9999.0,1.0,0.0,-9999.0,0.0,,16.0,23.0,34.0,770.0,52.0,male,西安市,高中及以下,2张
dee7e768905457d8586e40d247aba769,2023-02-27,2,,,,,,,,,,,,,,,,,,20.0,22.0,23.0,807.0,44.0,female,咸阳市,大学专科,4张及以上
0b4ede53630a0f17275e00b61540dde1,2023-02-16,3,0.0,-9999.0,-9999.0,-9999.0,-9999.0,0.0,-9999.0,1.0,0.0,0.0,0.0,-9999.0,-9999.0,0.0,-9999.0,0.0,,27.0,15.0,27.0,734.0,44.0,female,咸阳市,大学专科,1张
