gender_0,gender_1,degree_1,degree_2,degree_3,degree_4,degree_5,card_num_0,card_num_1,card_num_2,card_num_3,card_num_4,card_num_5,model_risk_v7_stongyong_score,omriskscoregeneral,als_m12_id_nbank_orgnum,als_m12_id_nbank_min_inteday,als_m12_id_min_inteday,als_m3_id_nbank_min_inteday,debt_pressure_index,v6_seq_online,als_m12_id_nbank_week_orgnum,als_lst_id_nbank_consnum,als_d15_id_nbank_orgnum,als_m1_id_nbank_week_orgnum,actual_age,order_status_key,fold
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.2696584919277552,-0.42572111921812494,1,1,2,1,-0.5525703821582337,-0.5076401177074057,2,1,0,1,-0.039863289806522206,0.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.577782095841159,0.4153541245576997,1,5,2,1,-2.2396867764338295,0.6318544364206602,3,1,0,1,-0.5145120163460585,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2865871972504523,-1.5655994101248347,1,1,1,1,-0.21514710330311454,2.0343092722705878,2,1,0,1,0.31612325509813,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.6342781350257534,1.0129602188194697,2,6,4,1,0.2909878149795643,-1.0335606811511284,2,1,0,1,-0.039863289806522206,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.230091158065858,-0.4478546782648572,1,4,5,5,-0.21514710330311454,0.2812407274581784,3,1,1,2,1.7400694347167387,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.4647900174719705,1.422431061184016,1,5,6,1,-0.7212820215857934,-0.7706003994292672,2,1,0,1,0.31612325509813,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.360011941757744,-1.7426678824986925,1,6,7,1,0.2909878149795643,1.7713489905487263,2,1,0,1,-1.1078229245204787,0.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43914660948153805,-0.5917228120686167,2,5,5,1,0.6284110938346834,-0.3323332632261648,2,1,0,1,-1.3451472877902468,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.4082939782873762,0.03908362076325183,1,1,6,1,-0.04643546387555494,1.157774999864383,2,1,0,1,-0.9891607428855947,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0041070013274809,-0.6913238277789117,1,5,2,1,0.797122733262243,0.6318544364206602,2,1,0,1,-1.2264851061553628,0.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5212860566565648,1.3006964864269888,1,6,7,1,-2.2396867764338295,-1.2088675356323695,3,1,0,1,0.43478543673301406,1.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5125713539888295,-0.7577245049191084,4,4,4,5,0.9658343726898027,3.436764108120515,2,1,1,2,-1.582471651060015,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.399579275619641,-0.912659418246234,5,2,2,4,0.9658343726898027,0.2812407274581784,3,1,1,3,1.8587316163516228,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.1170990796966696,-0.9458597568163323,6,2,2,2,1.4719692909724813,0.8071612909019011,4,1,0,2,-0.039863289806522206,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.6342781350257534,-0.6913238277789117,6,4,3,5,-1.0587053004409126,0.8948147181425216,4,1,1,2,2.8080290694306953,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.6512068403484506,2.3520405411467697,1,1,1,1,-0.04643546387555494,-1.4718278173542307,2,1,0,1,-0.5145120163460585,1.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6907741742103476,-0.04945061542367708,1,1,4,1,0.9658343726898027,0.4565475819394193,2,1,0,1,-1.1078229245204787,0.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.1170990796966696,-1.9086695753491842,3,5,6,1,1.303257651544922,1.333081854345624,2,1,1,2,-0.27718765307629034,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.6512068403484506,1.4445646202307483,2,6,5,1,-1.0587053004409126,-0.6829469721886466,3,1,1,2,0.19746107346324593,0.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2696584919277552,-1.211462465377119,5,2,2,2,1.9781042092551602,-0.06937298150430345,5,2,2,2,-0.27718765307629034,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.399579275619641,-0.33718688303119604,5,2,2,2,1.303257651544922,1.0701215726237625,5,1,0,1,0.31612325509813,0.0,4.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0862464485025076,0.11655107742681463,2,5,6,1,-0.3838587427306741,-0.24467983598554435,3,1,0,1,-1.2264851061553628,1.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8346188837736981,-0.912659418246234,1,6,5,1,-0.21514710330311454,-0.1570264087449239,3,1,0,1,1.5027450714469706,0.0,4.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3261545311123495,0.4153541245576997,0,1,1,1,-0.21514710330311454,-0.5076401177074057,1,0,0,1,2.570704706160927,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4647900174719705,0.061217179809984056,3,2,2,1,0.2909878149795643,2.647883262954931,2,1,0,1,-0.5145120163460585,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4956426486661324,-0.237585867320901,1,1,1,1,-1.5648402187235912,-0.3323332632261648,2,1,1,2,0.19746107346324593,1.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.15666641355856664,0.4928215812212625,2,5,6,1,0.12227617555200465,-1.2088675356323695,2,1,0,1,-0.5145120163460585,0.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0606030405120752,-0.9790600953864307,1,1,4,1,-1.7335518581511509,1.9466558450299671,2,1,0,1,-0.039863289806522206,0.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.21316245274316092,0.548155478838093,2,5,2,1,0.9658343726898027,-0.3323332632261648,2,1,0,1,-0.5145120163460585,0.0,3.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.3122306052408848,1.1125612345297649,1,1,7,1,0.45969945440712384,-1.4718278173542307,3,1,0,1,-0.8704985612507107,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.608634727035321,0.12761785695018074,2,3,3,1,0.9658343726898027,-0.5076401177074057,2,1,0,1,2.214718161256275,0.0,3.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.5947108011638562,1.2564293683335244,2,6,7,1,-0.7212820215857934,-1.1212141083917488,2,1,0,1,-0.5145120163460585,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.5947108011638562,1.2564293683335244,2,5,6,1,-0.21514710330311454,-1.1212141083917488,3,1,0,1,1.7400694347167387,0.0,0.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0210357066501783,-1.012260433956529,2,6,2,1,0.6284110938346834,-0.1570264087449239,2,1,0,1,-0.5145120163460585,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10017037437397236,-0.137984851610606,5,2,2,2,2.14681584868272,-0.4199866904667853,3,1,0,2,-0.27718765307629034,0.0,1.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.21316245274316092,-0.7355909458723762,1,1,1,1,-1.227416939868472,1.9466558450299671,2,1,0,1,0.7907719816376663,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15666641355856664,-0.5917228120686167,3,4,2,5,1.4719692909724813,-0.4199866904667853,2,1,0,1,-0.27718765307629034,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.06931774317981049,0.1608181955202791,2,5,2,5,-0.04643546387555494,0.7195078636612807,3,1,0,1,1.2654207081772024,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.43914660948153805,-1.388530937750977,6,2,2,2,1.303257651544922,1.7713489905487263,5,1,1,3,-1.1078229245204787,0.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1735951188812639,-1.211462465377119,1,1,7,1,-0.21514710330311454,-0.1570264087449239,2,1,0,1,-0.9891607428855947,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.4252226836100734,0.9133592031091748,0,1,1,1,-0.21514710330311454,0.018280445736317014,1,0,0,1,1.5027450714469706,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.764198918717639,1.621633092604606,4,2,2,5,0.797122733262243,-2.085401808038574,4,1,0,2,-0.8704985612507107,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.7216268054045095,0.20508531361374355,0,1,1,1,-0.21514710330311454,-0.1570264087449239,1,0,0,1,1.2654207081772024,0.0,3.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.399579275619641,-1.0675943315733596,1,1,1,1,0.2909878149795643,0.6318544364206602,3,1,0,1,-0.8704985612507107,0.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.9732543701333191,0.3378866678941369,0,1,1,1,0.2909878149795643,-0.8582538266698876,1,0,0,1,-1.1078229245204787,1.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.12581378236440477,-1.0786611110967257,2,5,5,1,-0.5525703821582337,0.10593387297693747,2,1,0,1,-0.8704985612507107,1.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.0862464485025076,0.8690920850157103,2,3,4,4,-1.7335518581511509,-1.5594812445948512,3,1,0,1,0.19746107346324593,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.1992385268716963,0.45962124265116416,2,2,2,1,0.9658343726898027,0.3688941546987988,2,2,0,1,1.2654207081772024,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.3517979391027819,1.2453625888101583,1,5,4,1,0.797122733262243,1.0701215726237625,2,1,1,2,0.19746107346324593,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0210357066501783,-0.5474556939751523,1,6,7,1,-0.04643546387555494,1.333081854345624,2,1,0,1,0.07879889182836186,0.0,0.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-1.368726644425479,0.7473575102586831,1,1,1,1,-0.21514710330311454,-1.4718278173542307,3,1,0,1,1.2654207081772024,1.0,4.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.6342781350257534,0.5702890378848253,1,1,1,1,-0.04643546387555494,-1.1212141083917488,3,1,0,1,0.43478543673301406,1.0,2.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.15666641355856664,-0.40358756017139275,4,4,5,5,1.8093925698276005,-0.3323332632261648,4,1,0,2,-0.3958498347111744,0.0,2.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7216268054045095,-1.2225292449004852,2,3,3,3,0.6284110938346834,0.10593387297693747,4,1,0,1,2.452042524526043,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.795051549911801,-0.49212179635832165,3,2,2,2,0.45969945440712384,-0.5076401177074057,2,1,1,2,-1.463809469425131,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6907741742103476,0.5924225969315575,2,6,7,1,0.2909878149795643,-0.24467983598554435,3,1,0,1,1.7400694347167387,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.142742487687102,0.9908266597727377,0,1,1,1,-0.04643546387555494,-0.1570264087449239,1,0,0,1,0.7907719816376663,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.608634727035321,-0.9569265363396984,6,2,2,4,1.303257651544922,0.3688941546987988,3,1,0,2,-0.5145120163460585,0.0,1.0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.012821703995216205,-1.2446628039472174,0,1,7,1,0.2909878149795643,0.4565475819394193,1,0,0,1,1.2654207081772024,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3261545311123495,0.4374876836044319,0,1,2,1,-0.04643546387555494,-0.1570264087449239,1,0,0,1,-0.7518363796158266,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.18230982154899905,-1.189328906330387,2,5,2,1,-0.04643546387555494,0.018280445736317014,3,1,0,1,-1.1078229245204787,0.0,3.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8346188837736981,-1.5545326306014686,2,3,3,3,0.2909878149795643,1.157774999864383,2,1,0,1,-0.8704985612507107,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.6907741742103476,0.8469585259689781,1,5,6,5,1.4719692909724813,-0.4199866904667853,2,1,0,2,0.31612325509813,0.0,0.0
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.142742487687102,0.05015040028661794,1,1,1,1,0.2909878149795643,-0.4199866904667853,3,1,0,1,-1.463809469425131,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-1.5947108011638562,1.2896297069036227,1,1,5,1,-0.7212820215857934,-1.29652096287299,2,1,0,1,0.19746107346324593,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.142742487687102,1.3781639430905517,1,5,3,1,-0.5525703821582337,-1.6471346718354718,2,1,0,1,-0.3958498347111744,0.0,1.0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2696584919277552,-0.04945061542367708,2,6,4,1,0.2909878149795643,0.2812407274581784,3,1,0,1,-1.819796014329783,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.12581378236440477,-0.3814540011246605,3,4,5,1,0.2909878149795643,1.333081854345624,4,1,0,1,0.19746107346324593,0.0,2.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6820594715426123,-1.2446628039472174,2,4,2,1,0.2909878149795643,0.6318544364206602,3,1,0,1,-1.463809469425131,1.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4956426486661324,0.3268198883707708,2,4,5,5,0.45969945440712384,-1.29652096287299,2,1,0,1,1.9773937979865068,0.0,1.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.4082939782873762,1.1678951321465953,4,2,2,2,0.2909878149795643,-0.945907253910508,4,1,0,1,0.6721098000027822,0.0,4.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.2865871972504523,-0.5585224734985184,3,2,2,2,0.797122733262243,2.297269553992449,3,1,0,2,-0.7518363796158266,0.0,1.0
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2953018999181876,0.38215378598760136,2,3,3,1,-0.04643546387555494,0.4565475819394193,2,1,0,1,-0.5145120163460585,0.0,1.0
